2210017WV2W46K,2022-10-01 04:30,COCOPEAT/COCOPIT MEDIA TANAM MERK DAUN MAS UKURAN 250GR,,1350,4
221007QQD9JG0H,2022-10-07 11:16,BENIH UNGGUL BUNGA CHAMOMILE/BIBIT/SEEDS/CHAMOMILE,,1000000,1
2209306A4M7F8G,2022-09-30 13:04,COCOPEAT/COCOPIT MEDIA TANAM MERK DAUN MAS UKURAN 250GR,,1350,2
221008TFVDRBRY,2022-10-08 13:40,BENIH UNGGUL BUNGA CHAMOMILE/BIBIT/SEEDS/CHAMOMILE,,1000000,16
221008TFVDRBRY,2022-10-08 13:40,COCOFIBER SABUT KELAPA BERSIH MEDIA TANAMAN HIAS,,100000,3
2210090AW3HTKS,2022-10-09 17:48,BENIH UNGGUL BUNGA CHAMOMILE/BIBIT/SEEDS/CHAMOMILE,,1000000,1
221007PXCEE2QE,2022-10-07 03:49,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1550,3
221007PXCEE2QE,2022-10-07 03:49,50GR REEPACK PUPUK NPK UNTUK TANAMAN MUTIARA BIRU 161616,,1300,1
221007PXCEE2QE,2022-10-07 03:49,POT TANAMAN HITAM PLASTIK DIAMETER 20 22 25 30,20,6000,1
221007PXCEE2QE,2022-10-07 03:49,POT TANAMAN HITAM PLASTIK DIAMETER 20 22 25 30,25,7000,1
221007PXCEE2QE,2022-10-07 03:49,POT TANAMAN PLASTIK PUTIH TAWON ULIR UKURAN 10 12 15 18,12,6000,1
221007PXCEE2QE,2022-10-07 03:49,POT TANAMAN PLASTIK PUTIH TAWON ULIR UKURAN 10 12 15 18,15,7000,1
221007PXCEE2QE,2022-10-07 03:49,POT TANAMAN PLASTIK PUTIH TAWON ULIR UKURAN 10 12 15 18,18,9000,1
221005K4V5FU2K,2022-10-05 15:34,500GR PUPUK KOMPOS ORGANIK MERK ALAM STAR,,1650,2
2210127WN6MPCE,2022-10-12 18:12,BENIH UNGGUL BUNGA CHAMOMILE/BIBIT/SEEDS/CHAMOMILE,,1000000,3
2210127WN6MPCE,2022-10-12 18:12,COCOFIBER SABUT KELAPA BERSIH MEDIA TANAMAN HIAS,,100000,5
221008TXWA790K,2022-10-08 18:09,SEKAM BAKAR/MEDIA TANAM,,5500,1
221008TXWA790K,2022-10-08 18:09,Tatakan penamoung air pot ukuran 12 15 17 20 25,12,4000,1
221008TXWA790K,2022-10-08 18:09,Tatakan penamoung air pot ukuran 12 15 17 20 25,15,4000,1
221008TXWA790K,2022-10-08 18:09,Tatakan penamoung air pot ukuran 12 15 17 20 25,17,4500,1
221008TXWA790K,2022-10-08 18:09,MEDIA TANAM SIAP PAKAI KHUSUS GOSEND MERK DAUN MAS TANAH PUPUK KOMPOS UNTUK TANAMAN BUAH BUNGA DAN SAYUR,,5870,1
2210127USJ9TCK,2022-10-12 17:39,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1550,4
2210127JGEYH9C,2022-10-12 14:53,POLYBAG TANAMAN HITAM SIAP PAKAI,15x15,250,50
2210127JGEYH9C,2022-10-12 14:53,POLYBAG TANAMAN HITAM SIAP PAKAI,30 x 30,400,30
2210115FG4BW0A,2022-10-11 18:54,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1550,10
22101272AST0J2,2022-10-12 10:03,SEKAM BAKAR/MEDIA TANAM,,5500,1
22101272AST0J2,2022-10-12 10:03,BENIH TANAMAN TOMAT/BIBIT/SEEDS UNGGUL,,999,1
22101272AST0J2,2022-10-12 10:03,TRAY SEMAI BENIH TANAMAN/SEEDLING TRAY 50 LUBANG,,17000,1
22101272AST0J2,2022-10-12 10:03,BENIH TANAMAN UNGGUL SAYUR BUAH MENTIMUN/BIBIT/SEEDS TIMUN,,999,1
22101272AST0J2,2022-10-12 10:03,BENIH TANAMAN UNGGUL CABE RAWIT/BENIH CABE/ BIBIT TANAMAN UNGGUL,,999,1
22101272AST0J2,2022-10-12 10:03,[[COD]] BENIH TANAMAN UNGGUL TERONG UNGU/ BENIH TERONG/BIBIT TANAMAN,,999,1
22101272AST0J2,2022-10-12 10:03,BENIH TANAMAN UNGGUL SAYUR PAPRIKA/ PAPRICA/ BIBIT/SEEDS,,5000,1
22101272AST0J2,2022-10-12 10:03,MEDIA TANAM SIAP PAKAI KHUSUS GOSEND MERK DAUN MAS TANAH PUPUK KOMPOS UNTUK TANAMAN BUAH BUNGA DAN SAYUR,,5870,2
2210114MRAKVTE,2022-10-11 10:55,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1550,6
