230103D86VVH7T,2023-01-03 21:31,SEKAM BAKAR/MEDIA TANAM,,5500,1
230103D310PPAX,2023-01-03 19:58,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1980,5
2301028F0XM5Y7,2023-01-01 23:50,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1980,10
230104F8CS7T3F,2023-01-04 16:40,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1980,10
230104E1V1K02R,2023-01-04 05:10,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1980,10
230104E1V1K02R,2023-01-04 05:10,50GR REEPACK PUPUK NPK UNTUK TANAMAN MUTIARA BIRU 161616,,1300,4
23011009HJ63RX,2023-01-10 07:37,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1980,2
2301101S97MSS0,2023-01-10 21:51,MEDIA TANAM SIAP PAKAI 4kg KHUSUS GOSEND MERK DAUN MAS TANAH PUPUK KOMPOS UNTUK TANAMAN BUAH BUNGA DAN SAYUR,,5870,5
230108RNN43921,2023-01-08 10:31,500GR PUPUK KOMPOS ORGANIK MERK ALAM STAR,,1980,2
2301138DPT7SS4,2023-01-13 13:13,[[COD]] SET HIDROPONIK/PERLENGKAPAN HIDROPONIK,M,500000,2
2301138DPT7SS4,2023-01-13 13:13,[[COD]] SET HIDROPONIK/PERLENGKAPAN HIDROPONIK,L,1000000,2
230110W0A7TW9R,2023-01-10 03:52,SEKAM BAKAR/MEDIA TANAM,,5500,1
230110W0A7TW9R,2023-01-10 03:52,500GR PUPUK KOMPOS ORGANIK MERK ALAM STAR,,1980,2
230110W0A7TW9R,2023-01-10 03:52,COCOFIBER SABUT KELAPA BERSIH MEDIA TANAMAN HIAS,,6000,1
230109VAJP0UK0,2023-01-09 21:23,POLYBAG TANAMAN HITAM SIAP PAKAI,30 x 30,400,10
230109VAJP0UK0,2023-01-09 21:23,BENIH TANAMAN UNGGUL SAYUR SAWI PAKCOY/SAWI SENDOK/SAWI GAJAH/ BIBIT/SEEDS,,999,1
230109VAJP0UK0,2023-01-09 21:23,BENIH TANAMAN UNGGUL SELEDRI/BIBIT/SEEDS,,999,1
